filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
"bhmb 3c,bhmb 013007.wav", 0.3014400601387024, 0.015977030619978905, 4464.347165720164, 1835.1412153420965, 6387.659671532847, 0.37428361656021897, -455.0733337402344, -68.11333465576172, -83.20752716064453, 42.72145462036133, -0.18676133453845978, 20.77238655090332, -41.10675048828125, 19.566164016723633, -5.584574222564697, 55.21055603027344, 17.18694305419922, 13.226054191589355, -11.659564971923828, -6.496917724609375, -0.8855303525924683, 10.91988468170166, 1.0215905904769897, -3.5119402408599854, -10.268558502197266, -2.5869290828704834, bhmb prelim rep display and soundfiles,
"bhmb A,jymz bhmb 6 mar 07.wav", 0.307437002658844, 0.03754739463329315, 3871.662786970871, 1521.1240932323685, 4997.098795572917, 0.33518397955246915, -383.7914123535156, -32.55020523071289, -97.82444763183594, 44.29021072387695, -3.701228380203247, 24.886505126953125, -35.686248779296875, 6.018320560455322, 11.762553215026855, 40.55541229248047, 22.093677520751953, 10.762256622314453, -15.887731552124023, -3.7626726627349854, 3.3804965019226074, 8.635441780090332, -5.299970626831055, 4.386600971221924, -13.662894248962402, -8.201275825500488, bhmb prelim rep display and soundfiles,
"bhmb A2,jymz bhmb 6 mar 07.wav", 0.2875291407108307, 0.050404537469148636, 4187.734787797686, 1452.4453265538389, 5383.373040320889, 0.36838362520973156, -384.21905517578125, -51.29737854003906, -91.38846588134766, 50.140689849853516, -12.602108001708984, 30.09566307067871, -37.320533752441406, 7.453260898590088, 9.000177383422852, 43.68974304199219, 23.549287796020508, 10.791808128356934, -16.39792251586914, -3.517561674118042, 4.76055383682251, 6.506889820098877, -3.6776773929595947, 5.548671722412109, -15.233040809631348, -9.495726585388184, bhmb prelim rep display and soundfiles,
"bhmb A3,some bhmb 012407.wav", 0.2868901491165161, 0.012213711626827717, 3843.4509128703908, 1786.2325388387492, 5506.6680908203125, 0.3337605794270833, -455.9878234863281, -35.2548713684082, -98.2764663696289, 41.982765197753906, 4.601269245147705, 18.831533432006836, -36.8922004699707, 10.68640422821045, 9.260887145996094, 41.429840087890625, 17.88926887512207, 11.319544792175293, -21.31850242614746, 2.3559987545013428, -1.6066030263900757, 12.486862182617188, -6.976380825042725, 3.2184505462646484, -9.7632417678833, -11.414104461669922, bhmb prelim rep display and soundfiles,
"bhmb A4,some bhmb 012407.wav", 0.27281928062438965, 0.01603558100759983, 4046.741357056071, 1558.497457115567, 5394.575241376769, 0.3494389372051887, -482.439453125, -56.78056335449219, -90.72022247314453, 51.01586151123047, -11.124865531921387, 24.52659797668457, -27.603750228881836, -1.9497500658035278, 10.306949615478516, 50.27244186401367, 11.349660873413086, 12.425763130187988, -17.594663619995117, -1.9546517133712769, 0.5027807950973511, 10.052534103393555, -4.795618534088135, 3.6855993270874023, -11.716493606567383, -9.052979469299316, bhmb prelim rep display and soundfiles,
"bhmb A5,some bhmb 012407.wav", 0.29085513949394226, 0.00836552307009697, 3921.9937279620976, 1784.7780413983314, 5455.5198317307695, 0.3408653846153846, -491.38055419921875, -45.83116912841797, -90.74848175048828, 39.89516830444336, 2.1796624660491943, 18.88971519470215, -32.04154586791992, 6.384407043457031, 7.8420939445495605, 47.6763916015625, 16.221927642822266, 14.798559188842773, -18.905118942260742, -1.3718698024749756, 0.4643455445766449, 10.166573524475098, -4.6606340408325195, 3.2993967533111572, -10.794770240783691, -8.919540405273438, bhmb prelim rep display and soundfiles,
"bhmb B,jymz bhmb 6 mar 07.wav", 0.33946850895881653, 0.02666916325688362, 3827.746550368756, 1841.4226612855243, 5742.6825161637935, 0.3153286637931034, -328.8914794921875, -29.549488067626953, -98.0420150756836, 39.708030700683594, 4.8182220458984375, 20.502153396606445, -39.88111114501953, 14.988740921020508, 3.715027332305908, 49.35964584350586, 20.49683952331543, 5.786529064178467, -10.708028793334961, -6.932937145233154, 3.5388102531433105, 6.966914176940918, 1.5586649179458618, -4.346956253051758, -9.580323219299316, -1.7664885520935059, bhmb prelim rep display and soundfiles,
"bhmb B1,bhmb 013007.wav", 0.3143067955970764, 0.01807967759668827, 4514.6251088594845, 1864.8369432239822, 6439.615773168103, 0.3854323814655172, -435.12066650390625, -77.02857208251953, -86.75031280517578, 46.81751251220703, -0.31124499440193176, 23.359453201293945, -47.44602584838867, 24.008220672607422, -0.853543221950531, 47.750335693359375, 13.159440994262695, 14.621282577514648, -19.64737319946289, 0.08877190202474594, -1.4734385013580322, 10.566080093383789, -1.3037980794906616, -2.843857526779175, -10.507707595825195, -4.3022613525390625, bhmb prelim rep display and soundfiles,
"bhmb B2,jymz bhmb 6 mar 07.wav", 0.2926366329193115, 0.029299646615982056, 3957.5154898560672, 1725.0126682606724, 5759.081435785061, 0.32744220020325204, -395.4609680175781, -35.155364990234375, -90.43614196777344, 33.89122772216797, 5.889944553375244, 21.604511260986328, -42.3902473449707, 18.318960189819336, 0.8296449184417725, 47.56263732910156, 29.112838745117188, 5.826404094696045, -6.845765590667725, -9.803009986877441, 1.9997352361679077, 8.939346313476562, 3.2205026149749756, -6.026752948760986, -7.749655723571777, -2.5148122310638428, bhmb prelim rep display and soundfiles,
"bhmb B3,jymz bhmb 6 mar 07.wav", 0.2771696448326111, 0.018887300044298172, 4081.1434383097762, 1795.9738955098999, 5967.4786376953125, 0.3463541666666667, -426.5433654785156, -40.002174377441406, -89.96517944335938, 35.9393424987793, 3.012862205505371, 22.542837142944336, -41.75765609741211, 18.222591400146484, -2.033022165298462, 54.10795211791992, 20.64948844909668, 12.263297080993652, -9.30842399597168, -9.341556549072266, 2.597836494445801, 9.070879936218262, 1.2742489576339722, -5.133046627044678, -9.163883209228516, -4.7037506103515625, bhmb prelim rep display and soundfiles,
"bhmb B4,bhmb 012407.wav", 0.32302287220954895, 0.02429303154349327, 3761.95908750009, 1660.4737445611538, 5367.276071947675, 0.31580062984496127, -392.1085510253906, -33.97569274902344, -101.31712341308594, 44.85174560546875, 4.572142601013184, 18.314987182617188, -36.831092834472656, 11.146722793579102, 7.914806365966797, 41.425899505615234, 18.001062393188477, 0.24504290521144867, -11.645305633544922, -3.8016726970672607, 4.1160054206848145, 4.507697105407715, 2.6976253986358643, -5.249161243438721, -8.716089248657227, -3.821995496749878, bhmb prelim rep display and soundfiles,
"bhmb B5,bhmb 012407.wav", 0.2931941747665405, 0.027535799890756607, 3981.3216565634893, 1720.789949620781, 5669.631439784787, 0.3470528080778302, -372.79095458984375, -39.52839279174805, -97.13304138183594, 43.776649475097656, -0.08749209344387054, 23.304691314697266, -39.35027313232422, 12.816256523132324, 4.000980377197266, 49.26966094970703, 16.84178924560547, 6.046219825744629, -10.599958419799805, -4.674657344818115, -0.15221509337425232, 8.561344146728516, 2.9788753986358643, -8.712067604064941, -3.6267647743225098, -6.131829261779785, bhmb prelim rep display and soundfiles,
"bhmb B6,bhmb 013007.wav", 0.2943052053451538, 0.01617041416466236, 4464.296681988946, 1831.3484066032502, 6352.693684895833, 0.37470341435185184, -455.2839050292969, -68.6900405883789, -83.64048767089844, 42.872562408447266, -0.3446935713291168, 20.73252296447754, -41.310264587402344, 19.870685577392578, -5.666411876678467, 55.5251579284668, 17.27826499938965, 13.167831420898438, -11.729429244995117, -6.758692264556885, -1.0474997758865356, 10.986639022827148, 0.896310031414032, -3.5228471755981445, -10.57136344909668, -2.7515833377838135, bhmb prelim rep display and soundfiles,
"bhmb B7,bhmb 013007.wav", 0.5436803698539734, 0.3416506052017212, 1299.8528727608366, 1933.7573746276944, 2844.3299638464096, 0.04783597905585106, -122.45335388183594, 134.337890625, 25.527381896972656, 39.82870101928711, 5.1067914962768555, 14.67845344543457, -3.024162769317627, 19.45983123779297, 2.612471342086792, 5.797619819641113, 2.5966413021087646, 10.032525062561035, 1.3923389911651611, 6.56257963180542, 4.876281261444092, 7.709628582000732, 0.5377816557884216, 7.764468669891357, 3.5609240531921387, 4.957254409790039, bhmb prelim rep display and soundfiles,
"bhmb C2,jymz bhmb 6 mar 07.wav", 0.42278870940208435, 0.011936706490814686, 3681.9638225737476, 1724.8263482838756, 5362.730444931402, 0.3191096608231707, -412.1871643066406, -20.457950592041016, -102.16690063476562, 41.71873474121094, 1.2717121839523315, 21.00718879699707, -31.13899040222168, 1.2898199558258057, 11.761052131652832, 47.28599166870117, 12.858924865722656, 9.964667320251465, -11.434718132019043, -4.215601444244385, -1.5014548301696777, 13.396360397338867, -5.2500176429748535, -0.9369187355041504, -6.696728229522705, -9.701931953430176, bhmb prelim rep display and soundfiles,
"bhmb C3,jymz bhmb 6 mar 07.wav", 0.37068942189216614, 0.01816233992576599, 3626.563406051784, 1707.4778463786688, 5234.986943783967, 0.33064070991847827, -385.2489929199219, -8.949204444885254, -102.71847534179688, 36.87715148925781, 3.8661091327667236, 22.777889251708984, -32.78022384643555, -0.6620245575904846, 15.637516975402832, 41.3908805847168, 14.937982559204102, 6.670670509338379, -11.894659042358398, -1.8093467950820923, -1.6631226539611816, 11.105362892150879, -3.431352138519287, -2.5806920528411865, -6.37516450881958, -8.149109840393066, bhmb prelim rep display and soundfiles,
"bhmb C4,2 jymz bhmb 6 mar 07.wav", 0.2805672287940979, 0.023953987285494804, 4410.3224051191755, 1476.860416903785, 5756.597760615458, 0.39976815958969464, -445.7231750488281, -57.64521408081055, -88.86161041259766, 53.95644760131836, -20.214130401611328, 33.924964904785156, -33.52701950073242, 1.1094659566879272, 8.32359790802002, 51.67932891845703, 15.53181266784668, 12.640326499938965, -10.08489990234375, -6.813257694244385, -0.3568422794342041, 12.113720893859863, -2.473628044128418, -0.9417396783828735, -8.835384368896484, -12.736626625061035, bhmb prelim rep display and soundfiles,
"bhmb D,bhmb 013007.wav", 0.345079243183136, 0.019177185371518135, 3974.590767166451, 1823.3683661599598, 5751.943153058979, 0.3327292858714789, -380.5735168457031, -51.660526275634766, -96.656494140625, 47.23210906982422, 1.1682335138320923, 19.9279727935791, -38.54094696044922, 13.157440185546875, 6.139101505279541, 44.3957405090332, 12.769648551940918, 11.783303260803223, -19.42380714416504, 2.009040117263794, -0.9990345239639282, 10.237618446350098, -4.5917816162109375, 1.962105393409729, -13.47510051727295, -4.781830310821533, bhmb prelim rep display and soundfiles,
"bhmb D1,bhmb 013007.wav", 0.24897943437099457, 0.04437435418367386, 4710.168325456108, 1384.3900726178938, 5835.425787804111, 0.4198399486157718, -423.0218505859375, -100.82901763916016, -82.88679504394531, 62.01515197753906, -11.53967571258545, 25.8929386138916, -44.758079528808594, 19.252553939819336, -2.157200336456299, 38.108150482177734, 11.564638137817383, 1.2731603384017944, -13.99217414855957, 0.7478345036506653, -2.3747639656066895, 8.296609878540039, 1.3649659156799316, -1.9854214191436768, -5.880280017852783, -0.14489777386188507, bhmb prelim rep display and soundfiles,
"bhmb D2, bhmb 013007.wav", 0.26522818207740784, 0.04259839653968811, 4751.256489370257, 1437.7617310135404, 6048.421759354441, 0.4153185392680921, -437.014404296875, -100.22280883789062, -74.72323608398438, 54.552764892578125, -11.00584602355957, 29.120235443115234, -47.1094856262207, 20.58466148376465, -4.567030906677246, 36.56826400756836, 14.755308151245117, 1.445745825767517, -14.914979934692383, 0.888785719871521, -2.0249154567718506, 7.550774097442627, 0.40182897448539734, 0.914259135723114, -5.799341678619385, -2.0122785568237305, bhmb prelim rep display and soundfiles,
"bhmb E,some bhmb 012407.wav", 0.3502689599990845, 0.014742857776582241, 4224.452017143817, 1720.2758402878933, 5908.113666172445, 0.365701271669708, -448.12664794921875, -57.557796478271484, -92.4915771484375, 49.29793167114258, -6.640476226806641, 24.480226516723633, -35.21617126464844, 7.712986946105957, 4.451236248016357, 51.26239013671875, 9.013712882995605, 10.1328763961792, -13.59467601776123, -2.5228662490844727, -0.829018235206604, 10.942026138305664, -2.4358623027801514, -4.589357376098633, -5.7557477951049805, -8.692716598510742, bhmb prelim rep display and soundfiles,
"bhmb E1,some bhmb 012407.wav", 0.346846342086792, 0.01499441359192133, 4250.4591313028495, 1570.4791591540677, 5814.293594942748, 0.37176094346374045, -495.7515563964844, -66.64985656738281, -90.13375854492188, 57.11701965332031, -18.624780654907227, 32.70793151855469, -34.57843780517578, 0.07769501954317093, 14.053352355957031, 43.995025634765625, 9.210954666137695, 14.420150756835938, -23.44753646850586, 2.582366943359375, 1.8932901620864868, 3.7591664791107178, 4.118638515472412, -6.8051018714904785, -5.784603118896484, -7.681210994720459, bhmb prelim rep display and soundfiles,
"bhmb E2,some bhmb 012407.wav", 0.3482317626476288, 0.006434524431824684, 4210.8597131690785, 1848.3346078368143, 6035.2400390625, 0.36549609375, -492.7232666015625, -54.95327377319336, -88.83134460449219, 44.2300910949707, -3.9054863452911377, 25.60759925842285, -38.77861022949219, 12.019203186035156, 3.678713321685791, 50.219600677490234, 12.521942138671875, 8.41390323638916, -16.308345794677734, 0.3824424147605896, -3.042081594467163, 14.086750030517578, -5.341142177581787, -1.6785742044448853, -8.267707824707031, -7.835208415985107, bhmb prelim rep display and soundfiles,
"bmgw A2,bmgw_070528.wav", 0.26850196719169617, 0.11660260707139969, 4373.289321125409, 1481.3272171788917, 5712.250215923367, 0.3667384775439699, -324.5611572265625, -78.34666442871094, -82.04542541503906, 51.89609146118164, -5.6339545249938965, 22.61530876159668, -36.28960418701172, 7.623061656951904, 3.3572137355804443, 33.49829864501953, 7.037079811096191, 0.5976077914237976, -10.408956527709961, -2.056922435760498, 0.12670208513736725, 6.516475200653076, 1.5182397365570068, -4.117375373840332, 0.9616515040397644, -4.337037563323975, bmgw rep and soundfiles,
"bmgw A3,bmgw_070528.wav", 0.38299617171287537, 0.05689363554120064, 4273.396459438855, 1515.2353003950395, 5737.179778343023, 0.36566209423449614, -323.9560241699219, -68.72470092773438, -88.26810455322266, 59.73262405395508, -25.14405059814453, 39.784122467041016, -39.533966064453125, 1.7832571268081665, 14.884078025817871, 46.20459747314453, 16.32847023010254, 6.473288059234619, -13.062101364135742, -4.340301513671875, 1.5890147686004639, 9.239497184753418, -1.3174608945846558, -2.368161916732788, -8.480696678161621, -7.750677585601807, bmgw rep and soundfiles,
"bmgw A5,bmgw_070528.wav", 0.35167551040649414, 0.15337373316287994, 4338.698389511247, 1370.662152184392, 5546.316227442781, 0.3684804137323944, -318.4114685058594, -94.7562484741211, -79.60858154296875, 62.11963653564453, -24.99425506591797, 37.5169792175293, -39.05915832519531, 0.7351882457733154, 9.005805015563965, 38.81452560424805, 12.218287467956543, 3.0507922172546387, -5.363658428192139, -5.18181037902832, -3.8607144355773926, 10.850037574768066, -0.06867852061986923, -0.5827341079711914, -5.586615562438965, -5.647676944732666, bmgw rep and soundfiles,
"bmgw A6,bmgw_070528.wav", 0.3174733817577362, 0.10345632582902908, 4592.730101913399, 1459.6444227232296, 5844.706324527138, 0.39829294305098684, -328.7175598144531, -85.2247085571289, -74.4267578125, 53.9703483581543, -21.34559440612793, 38.445255279541016, -41.83467102050781, 6.779000759124756, 6.022207260131836, 42.282745361328125, 13.845222473144531, -0.8723509907722473, -9.544642448425293, -5.7173171043396, 1.33602774143219, 8.44169807434082, 1.4942073822021484, -3.643463134765625, -3.528630018234253, -5.017182350158691, bmgw rep and soundfiles,
"bmgw B,bmgw_070528.wav", 0.277685284614563, 0.07739170640707016, 4555.14145133629, 1460.743756609107, 5754.384251644737, 0.41029208764097747, -364.1722412109375, -82.11646270751953, -88.02692413330078, 58.57768630981445, -7.547544956207275, 21.52702522277832, -39.48687744140625, 14.202515602111816, 2.060671329498291, 43.77225875854492, 11.56855583190918, 4.02918815612793, -11.738908767700195, -10.333952903747559, 9.17809009552002, 2.7163870334625244, 3.1817078590393066, -4.480923652648926, -3.093942880630493, 0.2331472933292389, bmgw rep and soundfiles,
"bmgw B2,bmgw_070528.wav", 0.2807694971561432, 0.04237416014075279, 4386.5613618620855, 1653.6134210113366, 5935.7438370988175, 0.3886058910472973, -359.97021484375, -72.8167953491211, -97.11067199707031, 59.65108871459961, -7.37635612487793, 22.23699188232422, -41.762413024902344, 20.121368408203125, -2.0208683013916016, 52.49918746948242, 15.388239860534668, 5.849652290344238, -12.094152450561523, -5.8253493309021, 3.5642213821411133, 5.5085225105285645, 3.8171324729919434, -6.4083571434021, -8.979349136352539, -2.6859238147735596, bmgw rep and soundfiles,
"bmgw B3,bmgw_070528.wav", 0.28330251574516296, 0.06111565977334976, 4757.4984319887935, 1546.3155413494826, 6158.06884765625, 0.43915860615079366, -361.72509765625, -101.3825912475586, -92.21376037597656, 69.49836730957031, -17.1939640045166, 29.571731567382812, -48.31829833984375, 24.754196166992188, -2.925959348678589, 48.0534782409668, 9.956427574157715, 7.991240501403809, -17.201324462890625, -3.6800894737243652, 7.171842575073242, 1.538651704788208, 4.7191948890686035, -6.498692035675049, -9.93540096282959, -3.165813684463501, bmgw rep and soundfiles,
